,C,HW,K,RS
1349,256,128,12,7
1350,256,128,56,3
1351,256,128,56,5
1352,256,128,56,1
1353,256,128,56,11
1354,256,128,56,7
1355,256,128,3,3
1356,256,128,3,5
1357,256,128,3,1
1358,256,128,3,11
1359,256,128,3,7
1360,256,150,512,3
1361,256,150,512,5
1362,256,150,512,1
1363,256,150,512,11
1364,256,150,512,7
1365,256,150,16,3
1366,256,150,16,5
1367,256,150,16,1
1368,256,150,16,11
1369,256,150,16,7
1370,256,150,32,3
1371,256,150,32,5
1372,256,150,32,1
1373,256,150,32,11
1374,256,150,32,7
1375,256,150,64,3
1376,256,150,64,5
1377,256,150,64,1
1378,256,150,64,11
1379,256,150,64,7
1380,256,150,384,3
1381,256,150,384,5
1382,256,150,384,1
1383,256,150,384,11
1384,256,150,384,7
1385,256,150,256,3
1386,256,150,256,5
1387,256,150,256,1
1388,256,150,256,11
1389,256,150,256,7
1390,256,150,128,3
1391,256,150,128,5
1392,256,150,128,1
1393,256,150,128,11
1394,256,150,128,7
1395,256,150,255,3
1396,256,150,255,5
1397,256,150,255,1
1398,256,150,255,11
1399,256,150,255,7
1400,256,150,1024,3
1401,256,150,1024,5
1402,256,150,1024,1
1403,256,150,1024,11
1404,256,150,1024,7
1405,256,150,96,3
1406,256,150,96,5
1407,256,150,96,1
1408,256,150,96,11
1409,256,150,96,7
1410,256,150,6,3
1411,256,150,6,5
1412,256,150,6,1
1413,256,150,6,11
1414,256,150,6,7
1415,256,150,28,3
1416,256,150,28,5
1417,256,150,28,1
1418,256,150,28,11
1419,256,150,28,7
1420,256,150,192,3
1421,256,150,192,5
1422,256,150,192,1
1423,256,150,192,11
1424,256,150,192,7
1425,256,150,9,3
1426,256,150,9,5
1427,256,150,9,1
1428,256,150,9,11
1429,256,150,9,7
1430,256,150,12,3
1431,256,150,12,5
1432,256,150,12,1
1433,256,150,12,11
1434,256,150,12,7
1435,256,150,56,3
1436,256,150,56,5
1437,256,150,56,1
1438,256,150,56,11
1439,256,150,56,7
1440,256,150,3,3
1441,256,150,3,5
1442,256,150,3,1
1443,256,150,3,11
1444,256,150,3,7
1445,256,208,512,3
1446,256,208,512,5
1447,256,208,512,1
1448,256,208,512,11
1449,256,208,512,7
1450,256,208,16,3
1451,256,208,16,5
1452,256,208,16,1
1453,256,208,16,11
1454,256,208,16,7
1455,256,208,32,3
1456,256,208,32,5
1457,256,208,32,1
1458,256,208,32,11
1459,256,208,32,7
1460,256,208,64,3
1461,256,208,64,5
1462,256,208,64,1
1463,256,208,64,11
1464,256,208,64,7
1465,256,208,384,3
1466,256,208,384,5
1467,256,208,384,1
1468,256,208,384,11
1469,256,208,384,7
1470,256,208,256,3
1471,256,208,256,5
1472,256,208,256,1
1473,256,208,256,11
1474,256,208,256,7
1475,256,208,128,3
1476,256,208,128,5
1477,256,208,128,1
1478,256,208,128,11
1479,256,208,128,7
1480,256,208,255,3
1481,256,208,255,5
1482,256,208,255,1
1483,256,208,255,11
1484,256,208,255,7
1485,256,208,1024,3
1486,256,208,1024,5
1487,256,208,1024,1
1488,256,208,1024,11
1489,256,208,1024,7
1490,256,208,96,3
1491,256,208,96,5
1492,256,208,96,1
1493,256,208,96,11
1494,256,208,96,7
1495,256,208,6,3
1496,256,208,6,5
1497,256,208,6,1
1498,256,208,6,11
1499,256,208,6,7
1500,256,208,28,3
1501,256,208,28,5
1502,256,208,28,1
1503,256,208,28,11
1504,256,208,28,7
1505,256,208,192,3
1506,256,208,192,5
1507,256,208,192,1
1508,256,208,192,11
1509,256,208,192,7
1510,256,208,9,3
1511,256,208,9,5
1512,256,208,9,1
1513,256,208,9,11
1514,256,208,9,7
1515,256,208,12,3
1516,256,208,12,5
1517,256,208,12,1
1518,256,208,12,11
1519,256,208,12,7
1520,256,208,56,3
1521,256,208,56,5
1522,256,208,56,1
1523,256,208,56,11
1524,256,208,56,7
1525,256,208,3,3
1526,256,208,3,5
1527,256,208,3,1
1528,256,208,3,11
1529,256,208,3,7
1530,256,224,512,3
1531,256,224,512,5
1532,256,224,512,1
1533,256,224,512,11
1534,256,224,512,7
1535,256,224,16,3
1536,256,224,16,5
1537,256,224,16,1
1538,256,224,16,11
1539,256,224,16,7
1540,256,224,32,3
1541,256,224,32,5
1542,256,224,32,1
1543,256,224,32,11
1544,256,224,32,7
1545,256,224,64,3
1546,256,224,64,5
1547,256,224,64,1
1548,256,224,64,11
1549,256,224,64,7
1550,256,224,384,3
1551,256,224,384,5
1552,256,224,384,1
1553,256,224,384,11
1554,256,224,384,7
1555,256,224,256,3
1556,256,224,256,5
1557,256,224,256,1
1558,256,224,256,11
1559,256,224,256,7
1560,256,224,128,3
1561,256,224,128,5
1562,256,224,128,1
1563,256,224,128,11
1564,256,224,128,7
1565,256,224,255,3
1566,256,224,255,5
1567,256,224,255,1
1568,256,224,255,11
1569,256,224,255,7
1570,256,224,1024,3
1571,256,224,1024,5
1572,256,224,1024,1
1573,256,224,1024,11
1574,256,224,1024,7
1575,256,224,96,3
1576,256,224,96,5
1577,256,224,96,1
1578,256,224,96,11
1579,256,224,96,7
1580,256,224,6,3
1581,256,224,6,5
1582,256,224,6,1
1583,256,224,6,11
1584,256,224,6,7
1585,256,224,28,3
1586,256,224,28,5
1587,256,224,28,1
1588,256,224,28,11
1589,256,224,28,7
1590,256,224,192,3
1591,256,224,192,5
1592,256,224,192,1
1593,256,224,192,11
1594,256,224,192,7
1595,256,224,9,3
1596,256,224,9,5
1597,256,224,9,1
1598,256,224,9,11
1599,256,224,9,7
1600,256,224,12,3
1601,256,224,12,5
1602,256,224,12,1
1603,256,224,12,11
1604,256,224,12,7
1605,256,224,56,3
1606,256,224,56,5
1607,256,224,56,1
1608,256,224,56,11
1609,256,224,56,7
1610,256,224,3,3
1611,256,224,3,5
1612,256,224,3,1
1613,256,224,3,11
1614,256,224,3,7
1615,256,256,512,3
1616,256,256,512,5
1617,256,256,512,1
1618,256,256,512,11
1619,256,256,512,7
1620,256,256,16,3
1621,256,256,16,5
1622,256,256,16,1
1623,256,256,16,11
1624,256,256,16,7
1625,256,256,32,3
1626,256,256,32,5
1627,256,256,32,1
1628,256,256,32,11
1629,256,256,32,7
1630,256,256,64,3
1631,256,256,64,5
1632,256,256,64,1
1633,256,256,64,11
1634,256,256,64,7
1635,256,256,384,3
1636,256,256,384,5
1637,256,256,384,1
1638,256,256,384,11
1639,256,256,384,7
1640,256,256,256,3
1641,256,256,256,5
1642,256,256,256,1
1643,256,256,256,11
1644,256,256,256,7
1645,256,256,128,3
1646,256,256,128,5
1647,256,256,128,1
1648,256,256,128,11
1649,256,256,128,7
1650,256,256,255,3
1651,256,256,255,5
1652,256,256,255,1
1653,256,256,255,11
1654,256,256,255,7
1655,256,256,1024,3
1656,256,256,1024,5
1657,256,256,1024,1
1658,256,256,1024,11
1659,256,256,1024,7
1660,256,256,96,3
1661,256,256,96,5
1662,256,256,96,1
1663,256,256,96,11
1664,256,256,96,7
1665,256,256,6,3
1666,256,256,6,5
1667,256,256,6,1
1668,256,256,6,11
1669,256,256,6,7
1670,256,256,28,3
1671,256,256,28,5
1672,256,256,28,1
1673,256,256,28,11
1674,256,256,28,7
1675,256,256,192,3
1676,256,256,192,5
1677,256,256,192,1
1678,256,256,192,11
1679,256,256,192,7
1680,256,256,9,3
1681,256,256,9,5
1682,256,256,9,1
1683,256,256,9,11
1684,256,256,9,7
1685,256,256,12,3
1686,256,256,12,5
1687,256,256,12,1
1688,256,256,12,11
1689,256,256,12,7
1690,256,256,56,3
1691,256,256,56,5
1692,256,256,56,1
1693,256,256,56,11
1694,256,256,56,7
1695,256,256,3,3
1696,256,256,3,5
1697,256,256,3,1
1698,256,256,3,11
1699,256,256,3,7
1700,256,320,512,3
1701,256,320,512,5
1702,256,320,512,1
1703,256,320,512,11
1704,256,320,512,7
1705,256,320,16,3
1706,256,320,16,5
1707,256,320,16,1
1708,256,320,16,11
1709,256,320,16,7
1710,256,320,32,3
1711,256,320,32,5
1712,256,320,32,1
1713,256,320,32,11
1714,256,320,32,7
1715,256,320,64,3
1716,256,320,64,5
1717,256,320,64,1
1718,256,320,64,11
1719,256,320,64,7
1720,256,320,384,3
1721,256,320,384,5
1722,256,320,384,1
1723,256,320,384,11
1724,256,320,384,7
1725,256,320,256,3
1726,256,320,256,5
1727,256,320,256,1
1728,256,320,256,11
1729,256,320,256,7
1730,256,320,128,3
1731,256,320,128,5
1732,256,320,128,1
1733,256,320,128,11
1734,256,320,128,7
1735,256,320,255,3
1736,256,320,255,5
1737,256,320,255,1
1738,256,320,255,11
1739,256,320,255,7
1740,256,320,1024,3
1741,256,320,1024,5
1742,256,320,1024,1
1743,256,320,1024,11
1744,256,320,1024,7
1745,256,320,96,3
1746,256,320,96,5
1747,256,320,96,1
1748,256,320,96,11
1749,256,320,96,7
1750,256,320,6,3
1751,256,320,6,5
1752,256,320,6,1
1753,256,320,6,11
1754,256,320,6,7
1755,256,320,28,3
1756,256,320,28,5
1757,256,320,28,1
1758,256,320,28,11
1759,256,320,28,7
1760,256,320,192,3
1761,256,320,192,5
1762,256,320,192,1
1763,256,320,192,11
1764,256,320,192,7
1765,256,320,9,3
1766,256,320,9,5
1767,256,320,9,1
1768,256,320,9,11
1769,256,320,9,7
1770,256,320,12,3
1771,256,320,12,5
1772,256,320,12,1
1773,256,320,12,11
1774,256,320,12,7
1775,256,320,56,3
1776,256,320,56,5
1777,256,320,56,1
1778,256,320,56,11
1779,256,320,56,7
1780,256,320,3,3
1781,256,320,3,5
1782,256,320,3,1
1783,256,320,3,11
1784,256,320,3,7
1785,256,400,512,3
1786,256,400,512,5
1787,256,400,512,1
1788,256,400,512,11
1789,256,400,512,7
1790,256,400,16,3
1791,256,400,16,5
1792,256,400,16,1
1793,256,400,16,11
1794,256,400,16,7
1795,256,400,32,3
1796,256,400,32,5
1797,256,400,32,1
1798,256,400,32,11
1799,256,400,32,7
1800,256,400,64,3
1801,256,400,64,5
1802,256,400,64,1
1803,256,400,64,11
1804,256,400,64,7
1805,256,400,384,3
1806,256,400,384,5
1807,256,400,384,1
1808,256,400,384,11
1809,256,400,384,7
1810,256,400,256,3
1811,256,400,256,5
1812,256,400,256,1
1813,256,400,256,11
1814,256,400,256,7
1815,256,400,128,3
1816,256,400,128,5
1817,256,400,128,1
1818,256,400,128,11
1819,256,400,128,7
1820,256,400,255,3
1821,256,400,255,5
1822,256,400,255,1
1823,256,400,255,11
1824,256,400,255,7
1825,256,400,1024,3
1826,256,400,1024,5
1827,256,400,1024,1
1828,256,400,1024,11
1829,256,400,1024,7
1830,256,400,96,3
1831,256,400,96,5
1832,256,400,96,1
1833,256,400,96,11
1834,256,400,96,7
1835,256,400,6,3
1836,256,400,6,5
1837,256,400,6,1
1838,256,400,6,11
1839,256,400,6,7
1840,256,400,28,3
1841,256,400,28,5
1842,256,400,28,1
1843,256,400,28,11
1844,256,400,28,7
1845,256,400,192,3
1846,256,400,192,5
1847,256,400,192,1
1848,256,400,192,11
1849,256,400,192,7
1850,256,400,9,3
1851,256,400,9,5
1852,256,400,9,1
1853,256,400,9,11
1854,256,400,9,7
1855,256,400,12,3
1856,256,400,12,5
1857,256,400,12,1
1858,256,400,12,11
1859,256,400,12,7
1860,256,400,56,3
1861,256,400,56,5
1862,256,400,56,1
1863,256,400,56,11
1864,256,400,56,7
1865,256,400,3,3
1866,256,400,3,5
1867,256,400,3,1
1868,256,400,3,11
1869,256,400,3,7
1870,256,416,512,3
1871,256,416,512,5
1872,256,416,512,1
1873,256,416,512,11
1874,256,416,512,7
1875,256,416,16,3
1876,256,416,16,5
1877,256,416,16,1
1878,256,416,16,11
1879,256,416,16,7
1880,256,416,32,3
1881,256,416,32,5
1882,256,416,32,1
1883,256,416,32,11
1884,256,416,32,7
1885,256,416,64,3
1886,256,416,64,5
1887,256,416,64,1
1888,256,416,64,11
1889,256,416,64,7
1890,256,416,384,3
1891,256,416,384,5
1892,256,416,384,1
1893,256,416,384,11
1894,256,416,384,7
1895,256,416,256,3
1896,256,416,256,5
1897,256,416,256,1
1898,256,416,256,11
1899,256,416,256,7
1900,256,416,128,3
1901,256,416,128,5
1902,256,416,128,1
1903,256,416,128,11
1904,256,416,128,7
1905,256,416,255,3
1906,256,416,255,5
1907,256,416,255,1
1908,256,416,255,11
1909,256,416,255,7
1910,256,416,1024,3
1911,256,416,1024,5
1912,256,416,1024,1
1913,256,416,1024,11
1914,256,416,1024,7
1915,256,416,96,3
1916,256,416,96,5
1917,256,416,96,1
1918,256,416,96,11
1919,256,416,96,7
1920,256,416,6,3
1921,256,416,6,5
1922,256,416,6,1
1923,256,416,6,11
1924,256,416,6,7
1925,256,416,28,3
1926,256,416,28,5
1927,256,416,28,1
1928,256,416,28,11
1929,256,416,28,7
1930,256,416,192,3
1931,256,416,192,5
1932,256,416,192,1
1933,256,416,192,11
1934,256,416,192,7
1935,256,416,9,3
1936,256,416,9,5
1937,256,416,9,1
1938,256,416,9,11
1939,256,416,9,7
1940,256,416,12,3
1941,256,416,12,5
1942,256,416,12,1
1943,256,416,12,11
1944,256,416,12,7
1945,256,416,56,3
1946,256,416,56,5
1947,256,416,56,1
1948,256,416,56,11
1949,256,416,56,7
1950,256,416,3,3
1951,256,416,3,5
1952,256,416,3,1
1953,256,416,3,11
1954,256,416,3,7
1955,6,7,512,3
1956,6,7,512,5
1957,6,7,512,1
1958,6,7,512,11
1959,6,7,512,7
1960,6,7,16,3
1961,6,7,16,5
1962,6,7,16,1
1963,6,7,16,11
1964,6,7,16,7
1965,6,7,32,3
1966,6,7,32,5
1967,6,7,32,1
1968,6,7,32,11
1969,6,7,32,7
1970,6,7,64,3
1971,6,7,64,5
1972,6,7,64,1
1973,6,7,64,11
1974,6,7,64,7
1975,6,7,384,3
1976,6,7,384,5
1977,6,7,384,1
1978,6,7,384,11
1979,6,7,384,7
1980,6,7,256,3
1981,6,7,256,5
1982,6,7,256,1
1983,6,7,256,11
1984,6,7,256,7
1985,6,7,128,3
1986,6,7,128,5
1987,6,7,128,1
1988,6,7,128,11
1989,6,7,128,7
1990,6,7,255,3
1991,6,7,255,5
1992,6,7,255,1
1993,6,7,255,11
1994,6,7,255,7
1995,6,7,1024,3
1996,6,7,1024,5
1997,6,7,1024,1
1998,6,7,1024,11
1999,6,7,1024,7
2000,6,7,96,3
2001,6,7,96,5
2002,6,7,96,1
2003,6,7,96,11
2004,6,7,96,7
2005,6,7,6,3
2006,6,7,6,5
2007,6,7,6,1
2008,6,7,6,11
2009,6,7,6,7
2010,6,7,28,3
2011,6,7,28,5
2012,6,7,28,1
2013,6,7,28,11
2014,6,7,28,7
2015,6,7,192,3
2016,6,7,192,5
2017,6,7,192,1
2018,6,7,192,11
2019,6,7,192,7
2020,6,7,9,3
2021,6,7,9,5
2022,6,7,9,1
2023,6,7,9,11
2024,6,7,9,7
2025,6,7,12,3
2026,6,7,12,5
2027,6,7,12,1
2028,6,7,12,11
2029,6,7,12,7
2030,6,7,56,3
2031,6,7,56,5
2032,6,7,56,1
2033,6,7,56,11
2034,6,7,56,7
2035,6,7,3,3
2036,6,7,3,5
2037,6,7,3,1
2038,6,7,3,11
2039,6,7,3,7
2040,6,8,512,3
2041,6,8,512,5
2042,6,8,512,1
2043,6,8,512,11
2044,6,8,512,7
2045,6,8,16,3
2046,6,8,16,5
2047,6,8,16,1
2048,6,8,16,11
2049,6,8,16,7
2050,6,8,32,3
2051,6,8,32,5
2052,6,8,32,1
2053,6,8,32,11
2054,6,8,32,7
2055,6,8,64,3
2056,6,8,64,5
2057,6,8,64,1
2058,6,8,64,11
2059,6,8,64,7
2060,6,8,384,3
2061,6,8,384,5
2062,6,8,384,1
2063,6,8,384,11
2064,6,8,384,7
2065,6,8,256,3
2066,6,8,256,5
2067,6,8,256,1
2068,6,8,256,11
2069,6,8,256,7
2070,6,8,128,3
2071,6,8,128,5
2072,6,8,128,1
2073,6,8,128,11
2074,6,8,128,7
2075,6,8,255,3
2076,6,8,255,5
2077,6,8,255,1
2078,6,8,255,11
2079,6,8,255,7
2080,6,8,1024,3
2081,6,8,1024,5
2082,6,8,1024,1
2083,6,8,1024,11
2084,6,8,1024,7
2085,6,8,96,3
2086,6,8,96,5
2087,6,8,96,1
2088,6,8,96,11
2089,6,8,96,7
2090,6,8,6,3
2091,6,8,6,5
2092,6,8,6,1
2093,6,8,6,11
2094,6,8,6,7
2095,6,8,28,3
2096,6,8,28,5
2097,6,8,28,1
2098,6,8,28,11
2099,6,8,28,7
2100,6,8,192,3
2101,6,8,192,5
2102,6,8,192,1
2103,6,8,192,11
2104,6,8,192,7
2105,6,8,9,3
2106,6,8,9,5
2107,6,8,9,1
2108,6,8,9,11
2109,6,8,9,7
2110,6,8,12,3
2111,6,8,12,5
2112,6,8,12,1
2113,6,8,12,11
2114,6,8,12,7
2115,6,8,56,3
2116,6,8,56,5
2117,6,8,56,1
2118,6,8,56,11
2119,6,8,56,7
2120,6,8,3,3
2121,6,8,3,5
2122,6,8,3,1
2123,6,8,3,11
2124,6,8,3,7
2125,6,12,512,3
2126,6,12,512,5
2127,6,12,512,1
2128,6,12,512,11
2129,6,12,512,7
2130,6,12,16,3
2131,6,12,16,5
2132,6,12,16,1
2133,6,12,16,11
2134,6,12,16,7
2135,6,12,32,3
2136,6,12,32,5
2137,6,12,32,1
2138,6,12,32,11
2139,6,12,32,7
2140,6,12,64,3
2141,6,12,64,5
2142,6,12,64,1
2143,6,12,64,11
2144,6,12,64,7
2145,6,12,384,3
2146,6,12,384,5
2147,6,12,384,1
2148,6,12,384,11
2149,6,12,384,7
2150,6,12,256,3
2151,6,12,256,5
2152,6,12,256,1
2153,6,12,256,11
2154,6,12,256,7
2155,6,12,128,3
2156,6,12,128,5
2157,6,12,128,1
2158,6,12,128,11
2159,6,12,128,7
2160,6,12,255,3
2161,6,12,255,5
2162,6,12,255,1
2163,6,12,255,11
2164,6,12,255,7
2165,6,12,1024,3
2166,6,12,1024,5
2167,6,12,1024,1
2168,6,12,1024,11
2169,6,12,1024,7
2170,6,12,96,3
2171,6,12,96,5
2172,6,12,96,1
2173,6,12,96,11
2174,6,12,96,7
2175,6,12,6,3
2176,6,12,6,5
2177,6,12,6,1
2178,6,12,6,11
2179,6,12,6,7
2180,6,12,28,3
2181,6,12,28,5
2182,6,12,28,1
2183,6,12,28,11
2184,6,12,28,7
2185,6,12,192,3
2186,6,12,192,5
2187,6,12,192,1
2188,6,12,192,11
2189,6,12,192,7
2190,6,12,9,3
2191,6,12,9,5
2192,6,12,9,1
2193,6,12,9,11
2194,6,12,9,7
2195,6,12,12,3
2196,6,12,12,5
2197,6,12,12,1
2198,6,12,12,11
2199,6,12,12,7
2200,6,12,56,3
2201,6,12,56,5
2202,6,12,56,1
2203,6,12,56,11
2204,6,12,56,7
2205,6,12,3,3
2206,6,12,3,5
2207,6,12,3,1
2208,6,12,3,11
2209,6,12,3,7
2210,6,13,512,3
2211,6,13,512,5
2212,6,13,512,1
2213,6,13,512,11
2214,6,13,512,7
2215,6,13,16,3
2216,6,13,16,5
2217,6,13,16,1
2218,6,13,16,11
2219,6,13,16,7
2220,6,13,32,3
2221,6,13,32,5
2222,6,13,32,1
2223,6,13,32,11
2224,6,13,32,7
2225,6,13,64,3
2226,6,13,64,5
2227,6,13,64,1
2228,6,13,64,11
2229,6,13,64,7
2230,6,13,384,3
2231,6,13,384,5
2232,6,13,384,1
2233,6,13,384,11
2234,6,13,384,7
2235,6,13,256,3
2236,6,13,256,5
2237,6,13,256,1
2238,6,13,256,11
2239,6,13,256,7
2240,6,13,128,3
2241,6,13,128,5
2242,6,13,128,1
2243,6,13,128,11
2244,6,13,128,7
2245,6,13,255,3
2246,6,13,255,5
2247,6,13,255,1
2248,6,13,255,11
2249,6,13,255,7
2250,6,13,1024,3
2251,6,13,1024,5
2252,6,13,1024,1
2253,6,13,1024,11
2254,6,13,1024,7
2255,6,13,96,3
2256,6,13,96,5
2257,6,13,96,1
2258,6,13,96,11
2259,6,13,96,7
2260,6,13,6,3
2261,6,13,6,5
2262,6,13,6,1
2263,6,13,6,11
2264,6,13,6,7
2265,6,13,28,3
2266,6,13,28,5
2267,6,13,28,1
2268,6,13,28,11
2269,6,13,28,7
2270,6,13,192,3
2271,6,13,192,5
2272,6,13,192,1
2273,6,13,192,11
2274,6,13,192,7
2275,6,13,9,3
2276,6,13,9,5
2277,6,13,9,1
2278,6,13,9,11
2279,6,13,9,7
2280,6,13,12,3
2281,6,13,12,5
2282,6,13,12,1
2283,6,13,12,11
2284,6,13,12,7
2285,6,13,56,3
2286,6,13,56,5
2287,6,13,56,1
2288,6,13,56,11
2289,6,13,56,7
2290,6,13,3,3
2291,6,13,3,5
2292,6,13,3,1
2293,6,13,3,11
2294,6,13,3,7
2295,6,14,512,3
2296,6,14,512,5
2297,6,14,512,1
2298,6,14,512,11
2299,6,14,512,7
2300,6,14,16,3
2301,6,14,16,5
2302,6,14,16,1
2303,6,14,16,11
2304,6,14,16,7
2305,6,14,32,3
2306,6,14,32,5
2307,6,14,32,1
2308,6,14,32,11
2309,6,14,32,7
2310,6,14,64,3
2311,6,14,64,5
2312,6,14,64,1
2313,6,14,64,11
2314,6,14,64,7
2315,6,14,384,3
2316,6,14,384,5
2317,6,14,384,1
2318,6,14,384,11
2319,6,14,384,7
2320,6,14,256,3
2321,6,14,256,5
2322,6,14,256,1
2323,6,14,256,11
2324,6,14,256,7
2325,6,14,128,3
2326,6,14,128,5
2327,6,14,128,1
2328,6,14,128,11
2329,6,14,128,7
2330,6,14,255,3
2331,6,14,255,5
2332,6,14,255,1
2333,6,14,255,11
2334,6,14,255,7
2335,6,14,1024,3
2336,6,14,1024,5
2337,6,14,1024,1
2338,6,14,1024,11
2339,6,14,1024,7
2340,6,14,96,3
2341,6,14,96,5
2342,6,14,96,1
2343,6,14,96,11
2344,6,14,96,7
2345,6,14,6,3
2346,6,14,6,5
2347,6,14,6,1
2348,6,14,6,11
2349,6,14,6,7
2350,6,14,28,3
2351,6,14,28,5
2352,6,14,28,1
2353,6,14,28,11
2354,6,14,28,7
2355,6,14,192,3
2356,6,14,192,5
2357,6,14,192,1
2358,6,14,192,11
2359,6,14,192,7
2360,6,14,9,3
2361,6,14,9,5
2362,6,14,9,1
2363,6,14,9,11
2364,6,14,9,7
2365,6,14,12,3
2366,6,14,12,5
2367,6,14,12,1
2368,6,14,12,11
2369,6,14,12,7
2370,6,14,56,3
2371,6,14,56,5
2372,6,14,56,1
2373,6,14,56,11
2374,6,14,56,7
2375,6,14,3,3
2376,6,14,3,5
2377,6,14,3,1
2378,6,14,3,11
2379,6,14,3,7
2380,6,16,512,3
2381,6,16,512,5
2382,6,16,512,1
2383,6,16,512,11
2384,6,16,512,7
2385,6,16,16,3
2386,6,16,16,5
2387,6,16,16,1
2388,6,16,16,11
2389,6,16,16,7
2390,6,16,32,3
2391,6,16,32,5
2392,6,16,32,1
2393,6,16,32,11
2394,6,16,32,7
2395,6,16,64,3
2396,6,16,64,5
2397,6,16,64,1
2398,6,16,64,11
2399,6,16,64,7
2400,6,16,384,3
2401,6,16,384,5
2402,6,16,384,1
2403,6,16,384,11
2404,6,16,384,7
2405,6,16,256,3
2406,6,16,256,5
2407,6,16,256,1
2408,6,16,256,11
2409,6,16,256,7
2410,6,16,128,3
2411,6,16,128,5
2412,6,16,128,1
2413,6,16,128,11
2414,6,16,128,7
2415,6,16,255,3
2416,6,16,255,5
2417,6,16,255,1
2418,6,16,255,11
2419,6,16,255,7
2420,6,16,1024,3
2421,6,16,1024,5
2422,6,16,1024,1
2423,6,16,1024,11
2424,6,16,1024,7
2425,6,16,96,3
2426,6,16,96,5
2427,6,16,96,1
2428,6,16,96,11
2429,6,16,96,7
2430,6,16,6,3
2431,6,16,6,5
2432,6,16,6,1
2433,6,16,6,11
2434,6,16,6,7
2435,6,16,28,3
2436,6,16,28,5
2437,6,16,28,1
2438,6,16,28,11
2439,6,16,28,7
2440,6,16,192,3
2441,6,16,192,5
2442,6,16,192,1
2443,6,16,192,11
2444,6,16,192,7
2445,6,16,9,3
2446,6,16,9,5
2447,6,16,9,1
2448,6,16,9,11
2449,6,16,9,7
2450,6,16,12,3
2451,6,16,12,5
2452,6,16,12,1
2453,6,16,12,11
2454,6,16,12,7
2455,6,16,56,3
2456,6,16,56,5
2457,6,16,56,1
2458,6,16,56,11
2459,6,16,56,7
2460,6,16,3,3
2461,6,16,3,5
2462,6,16,3,1
2463,6,16,3,11
2464,6,16,3,7
2465,6,26,512,3
2466,6,26,512,5
2467,6,26,512,1
2468,6,26,512,11
2469,6,26,512,7
2470,6,26,16,3
2471,6,26,16,5
2472,6,26,16,1
2473,6,26,16,11
2474,6,26,16,7
2475,6,26,32,3
2476,6,26,32,5
2477,6,26,32,1
2478,6,26,32,11
2479,6,26,32,7
2480,6,26,64,3
2481,6,26,64,5
2482,6,26,64,1
2483,6,26,64,11
2484,6,26,64,7
2485,6,26,384,3
2486,6,26,384,5
2487,6,26,384,1
2488,6,26,384,11
2489,6,26,384,7
2490,6,26,256,3
2491,6,26,256,5
2492,6,26,256,1
2493,6,26,256,11
2494,6,26,256,7
2495,6,26,128,3
2496,6,26,128,5
2497,6,26,128,1
2498,6,26,128,11
2499,6,26,128,7
2500,6,26,255,3
2501,6,26,255,5
2502,6,26,255,1
2503,6,26,255,11
2504,6,26,255,7
2505,6,26,1024,3
2506,6,26,1024,5
2507,6,26,1024,1
2508,6,26,1024,11
2509,6,26,1024,7
2510,6,26,96,3
2511,6,26,96,5
2512,6,26,96,1
2513,6,26,96,11
2514,6,26,96,7
2515,6,26,6,3
2516,6,26,6,5
2517,6,26,6,1
2518,6,26,6,11
2519,6,26,6,7
2520,6,26,28,3
2521,6,26,28,5
2522,6,26,28,1
2523,6,26,28,11
2524,6,26,28,7
2525,6,26,192,3
2526,6,26,192,5
2527,6,26,192,1
2528,6,26,192,11
2529,6,26,192,7
2530,6,26,9,3
2531,6,26,9,5
2532,6,26,9,1
2533,6,26,9,11
2534,6,26,9,7
2535,6,26,12,3
2536,6,26,12,5
2537,6,26,12,1
2538,6,26,12,11
2539,6,26,12,7
2540,6,26,56,3
2541,6,26,56,5
2542,6,26,56,1
2543,6,26,56,11
2544,6,26,56,7
2545,6,26,3,3
2546,6,26,3,5
2547,6,26,3,1
2548,6,26,3,11
2549,6,26,3,7
2550,6,28,512,3
2551,6,28,512,5
2552,6,28,512,1
2553,6,28,512,11
2554,6,28,512,7
2555,6,28,16,3
2556,6,28,16,5
2557,6,28,16,1
2558,6,28,16,11
2559,6,28,16,7
2560,6,28,32,3
2561,6,28,32,5
2562,6,28,32,1
2563,6,28,32,11
2564,6,28,32,7
2565,6,28,64,3
2566,6,28,64,5
2567,6,28,64,1
2568,6,28,64,11
2569,6,28,64,7
2570,6,28,384,3
2571,6,28,384,5
2572,6,28,384,1
2573,6,28,384,11
2574,6,28,384,7
2575,6,28,256,3
2576,6,28,256,5
2577,6,28,256,1
2578,6,28,256,11
2579,6,28,256,7
2580,6,28,128,3
2581,6,28,128,5
2582,6,28,128,1
2583,6,28,128,11
2584,6,28,128,7
2585,6,28,255,3
2586,6,28,255,5
2587,6,28,255,1
2588,6,28,255,11
2589,6,28,255,7
2590,6,28,1024,3
2591,6,28,1024,5
2592,6,28,1024,1
2593,6,28,1024,11
2594,6,28,1024,7
2595,6,28,96,3
2596,6,28,96,5
2597,6,28,96,1
2598,6,28,96,11
2599,6,28,96,7
2600,6,28,6,3
2601,6,28,6,5
2602,6,28,6,1
2603,6,28,6,11
2604,6,28,6,7
2605,6,28,28,3
2606,6,28,28,5
2607,6,28,28,1
2608,6,28,28,11
2609,6,28,28,7
2610,6,28,192,3
2611,6,28,192,5
2612,6,28,192,1
